year,sex,occupation,people,n.by.year,proportion
1940,F,Blacksmith,303,52031277,5.823420401540404e-6
1940,F,Blaster,202,52031277,3.882280267693603e-6
1940,F,Boarding House Keeper,55217,52031277,0.00106122707693682
1940,F,Boatman,1355,52031277,2.604202852834075e-5
1940,F,Boilermaker,303,52031277,5.823420401540404e-6
1940,F,Bookkeeper,475928,52031277,0.009146959818034064
1940,F,Bootblack,1503,52031277,2.8886471496749925e-5
1940,F,Building Manager,33714,52031277,6.479564205199115e-4
1940,F,Buyer - Farm,505,52031277,9.705700669234007e-6
1940,F,Buyer - Store,19293,52031277,3.707962039832311e-4
1940,F,Cabinet Maker,4667,52031277,8.969604955111903e-5
1940,F,Car Washer,482,52031277,9.263658856575825e-6
1940,F,Carpenter,1903,52031277,3.65741551951531e-5
1940,F,Cement / Concrete Finisher,101,52031277,1.9411401338468014e-6
1940,F,Charwoman,43528,52031277,8.365737400602334e-4
1940,F,Chemist,1908,52031277,3.667025124138314e-5
1940,F,Chiropractor,1818,52031277,3.4940522409242426e-5
1940,F,Clergyman,4020,52031277,7.72612211689519e-5
1940,F,Clerical Worker,745669,52031277,0.014331168539261491
1940,F,Cook,143807,52031277,0.0027638568240406633
1940,F,Cranemen / Hoistmen,583,52031277,1.1204798990422626e-5
1940,F,Creditor,4308,52031277,8.279635343180219e-5
1940,F,Dancer / Dance Teacher,11905,52031277,2.2880468607372446e-4
1940,F,Decorator,6321,52031277,1.2148462164401616e-4
1940,F,Delivery Man,3817,52031277,7.335972169201229e-5
1940,F,Demonstrator,7821,52031277,1.5031343551302805e-4
1940,F,Dentist,1415,52031277,2.7195181083101228e-5
1940,F,Designer,8941,52031277,1.7183894986855694e-4
1940,F,Doctor Office Attendant,32096,52031277,6.168597399598707e-4
1940,F,Draftsman,2020,52031277,3.882280267693603e-5
1940,F,Dressmaker / Seamstress,155175,52031277,0.002982340794749281
1940,F,Dyer,758,52031277,1.4568160608474015e-5
1940,F,Editor / Reporter,15064,52031277,2.8951816808186353e-4
1940,F,Electrician,1898,52031277,3.647805914892306e-5
1940,F,Electrotyper,606,52031277,1.1646840803080809e-5
1940,F,Elevator Operator,14365,52031277,2.76083940818904e-4
1940,F,Engineer - Chemical,203,52031277,3.901499476939611e-6
1940,F,Engineer - Civil,303,52031277,5.823420401540404e-6
1940,F,Engineer - Electrical,202,52031277,3.882280267693603e-6
1940,F,Engineer - Industrial,1372,52031277,2.6368755085522888e-5
1940,F,Engineer - Mechanical,202,52031277,3.882280267693603e-6
1940,F,Engineer - Metallurgical,1414,52031277,2.717596187385522e-5
1940,F,Engraver,808,52031277,1.552912107077441e-5
1940,F,Entertainer,897,52031277,1.7239630693669117e-5
1940,F,Farm Advisor,4520,52031277,8.687082579195587e-5
1940,F,Farm Foreman,303,52031277,5.823420401540404e-6
1940,F,Farm Laborer,392640,52031277,0.007546230318352555
1940,F,Farm Manager,1010,52031277,1.9411401338468014e-5
1940,F,Farmer,161483,52031277,0.0031035755666730994
1940,F,Fireman,1480,52031277,2.8444429684091744e-5
1940,F,Fisherman,3039,52031277,5.8407176898618114e-5
1940,F,Floor Manager,3596,52031277,6.911227644864453e-5
1940,F,Foremen,48342,52031277,9.290950133705155e-4
1940,F,Funeral Director,1718,52031277,3.301860148464163e-5
1940,F,Furnaceman,101,52031277,1.9411401338468014e-6
1940,F,Furrier,2424,52031277,4.6587363212323234e-5
1940,F,Gardener / Groundskeeper,2518,52031277,4.839396888144798e-5
1940,F,Glazier,303,52031277,5.823420401540404e-6
1940,F,Hospital Attendant,54842,52031277,0.001054019873469567
1940,F,Household Worker,2259463,52031277,0.04342509218061283
1940,F,Huckster,3755,52031277,7.21681307187598e-5
1940,F,Inspector,8597,52031277,1.6522754188793022e-4
1940,F,Insulation Worker,786,52031277,1.5106298467362237e-5
1940,F,Insurance Agent,15793,52031277,3.0352897162220333e-4
1940,F,Janitor,41564,52031277,7.988272131010738e-4
1940,F,Jeweler,5015,52031277,9.63843343687298e-5
1940,F,Laborer,134098,52031277,0.002577257521471172
1940,F,Laundry / Dry Cleaning,175984,52031277,0.0033822733199494605
1940,F,Lawyer / Judge,4735,52031277,9.100295577984757e-5
1940,F,Librarian,31267,52031277,6.009270154949301e-4
1940,F,Library Attendant,28746,52031277,5.524753889857441e-4
1940,F,Lithographer,606,52031277,1.1646840803080809e-5
1940,F,Locomotive Engineer,202,52031277,3.882280267693603e-6
1940,F,Longshoreman,449,52031277,8.629424951457562e-6
1940,F,Lumberman,824,52031277,1.5836628418710537e-5
1940,F,Machinist,4600,52031277,8.84083625316365e-5
1940,F,Mail Carrier,2323,52031277,4.464622307847643e-5
1940,F,Manager / Owner,347927,52031277,0.006686881815335803
1940,F,Mason,1411,52031277,2.7118304246117195e-5
1940,F,Meat Cutter,987,52031277,1.896935952580983e-5
1940,F,Mechanic,9456,52031277,1.8173684263025103e-4
1940,F,Mechanic - Airplane,505,52031277,9.705700669234007e-6
1940,F,Mechanic - Automobile,1313,52031277,2.523482174000842e-5
1940,F,Messenger,3421,52031277,6.574891483059315e-5
1940,F,Metal Filer,7582,52031277,1.4572004450323216e-4
1940,F,Metal Heater,5079,52031277,9.76143637604743e-5
1940,F,Metal Worker,3866,52031277,7.430146294506667e-5
1940,F,Military,404,52031277,7.764560535387206e-6
1940,F,Miller,101,52031277,1.9411401338468014e-6
1940,F,Milliner,10493,52031277,2.0166716261836126e-4
1940,F,Miner,4858,52031277,9.336691851710654e-5
1940,F,Model Maker,505,52031277,9.705700669234007e-6
1940,F,Molder,778,52031277,1.4952544793394172e-5
1940,F,Motion Picture Projectionist,1313,52031277,2.523482174000842e-5
1940,F,Motorman,101,52031277,1.9411401338468014e-6
1940,F,Musician / Music Teacher,63824,52031277,0.0012266468109172104
1940,F,Newsboy,1515,52031277,2.911710200770202e-5
1940,F,Nurse,436474,52031277,0.008388685136442068
1940,F,Office Machine Operator,61555,52031277,0.0011830384251380185
1940,F,Oiler / Greaser,778,52031277,1.4952544793394172e-5
1940,F,Operative,2053061,52031277,0.0394582089538183
1940,F,Optician / Lens Grinder,863,52031277,1.6586177579304848e-5
1940,F,Optometrist,1773,52031277,3.407565799317207e-5
1940,F,Osteopath,1212,52031277,2.3293681606161617e-5
1940,F,Painter,11859,52031277,2.279206024484081e-4
1940,F,Paperhanger,3800,52031277,7.303299513483016e-5
1940,F,Parking Attendant,11348,52031277,0.00021809958652369805
1940,F,Pharmacist,5816,52031277,1.1177892097478215e-4
1940,F,Photo Developer,9844,52031277,1.891938958177021e-4
1940,F,Photographer,3311,52031277,6.363480181353227e-5
1940,F,Physician / Surgeon,8033,52031277,1.5438790787318174e-4
1940,F,Pilot,303,52031277,5.823420401540404e-6
1940,F,Plasterer,909,52031277,1.7470261204621213e-5
1940,F,Plumber,1388,52031277,2.6676262433459014e-5
1940,F,Policeman / Detective,1920,52031277,3.690088175233523e-5
1940,F,Porter,3714,52031277,7.138014313967347e-5
1940,F,Postmaster,16614,52031277,3.1930794241317583e-4
1940,F,Power Station Operator,1245,52031277,2.3927915511279878e-5
1940,F,Pressman,773,52031277,1.4856448747164134e-5
1940,F,Produce Grader,20208,52031277,3.883817804433283e-4
1940,F,Professional - Misc,37527,52031277,7.212392653749397e-4
1940,F,Professor,20493,52031277,3.938592550784406e-4
1940,F,Public Officials,16572,52031277,3.185007356248435e-4
1940,F,Purchasing Agent,8463,52031277,1.6265216784896514e-4
1940,F,Radio Operator,404,52031277,7.764560535387206e-6
1940,F,Railroad Brakeman,458,52031277,8.802397834671634e-6
1940,F,Railroad Conductor,606,52031277,1.1646840803080809e-5
1940,F,Real Estate Agent,9954,52031277,1.9130800883476298e-4
1940,F,Recreation Attendant,9754,52031277,1.874641669855614e-4
1940,F,Religious Worker,23772,52031277,4.568790421961006e-4
1940,F,Roller,202,52031277,3.882280267693603e-6
1940,F,Roofer,808,52031277,1.552912107077441e-5
1940,F,Sailor,505,52031277,9.705700669234007e-6
1940,F,Salesman,847292,52031277,0.016284282240468555
1940,F,Sawyer,303,52031277,5.823420401540404e-6
1940,F,Secretary,1100500,52031277,0.02115073977523173
1940,F,Security Guard,3536,52031277,6.795912389388406e-5
1940,F,Service Attendant,25520,52031277,4.904742199581225e-4
1940,F,Service Worker,195557,52031277,0.0037584509025215735
1940,F,Serviceman,1871,52031277,3.595914049928085e-5
1940,F,Sheriff / Bailiff,404,52031277,7.764560535387206e-6
1940,F,Ship Officers,303,52031277,5.823420401540404e-6
1940,F,Shipping and Receiving,17449,52031277,3.3535598213359246e-4
1940,F,Shoemaker,764,52031277,1.4683475863950063e-5
1940,F,Social Worker,46434,52031277,8.924247621291324e-4
1940,F,Sports Instructor / Official,5037,52031277,9.680715697214197e-5
1940,F,Stationary Engineer,1379,52031277,2.6503289550244943e-5
1940,F,Stock Broker,3484,52031277,6.695972501309164e-5
1940,F,Stone Cutter,1978,52031277,3.801559588860369e-5
1940,F,Street Car Conductor,101,52031277,1.9411401338468014e-6
1940,F,Surveyor,1098,52031277,2.110269175211671e-5
1940,F,Tailor,16548,52031277,3.180394746029393e-4
1940,F,Teacher,808035,52031277,0.015529793743098022
1940,F,Teamster,404,52031277,7.764560535387206e-6
1940,F,Technician,1201,52031277,2.308227030445553e-5
1940,F,Technician - Testing,21121,52031277,4.0592891848493357e-4
1940,F,Telegraph Messenger,179,52031277,3.4402384550354203e-6
1940,F,Telegraph Operator,11584,52031277,2.226353199057559e-4
1940,F,Telephone Operator,191238,52031277,0.0036754431377880653
1940,F,Temperer,391,52031277,7.514710815189103e-6
1940,F,Therapist,9081,52031277,1.7452963916299806e-4
1940,F,Ticket Agent,2121,52031277,4.076394281078283e-5
1940,F,Tool Maker,101,52031277,1.9411401338468014e-6
1940,F,Truck / Tractor Driver,9254,52031277,1.7785456236255742e-4
1940,F,Typesetter,12657,52031277,2.4325753142672243e-4
1940,F,Union Official,2802,52031277,5.385222430731423e-5
1940,F,Upholsterer,2222,52031277,4.270508294462963e-5
1940,F,Usher,4500,52031277,8.64864416070357e-5
1940,F,Veterinarian,606,52031277,1.1646840803080809e-5
1940,F,Waiter / Waitress,412143,52031277,0.007921062556277449
1940,F,Welder,2323,52031277,4.464622307847643e-5
1950,M,Accountant / Auditor,330352,60740917,0.0054387061690227695
1950,M,Actor,10678,60740917,1.7579583133392604e-4
1950,M,Advertising Agent,26603,60740917,4.3797494858367053e-4
1950,M,Agent,115523,60740917,0.0019018975297985705
1950,M,Apprentice,30590,60740917,5.036143922555532e-4
1950,M,Apprentice - Auto Mechanic,5955,60740917,9.80393496528872e-5
1950,M,Apprentice - Bricklayer,8290,60740917,1.3648131127160954e-4
1950,M,Apprentice - Carpenter,11840,60740917,1.9492626362555574e-4
1950,M,Apprentice - Construction,5717,60740917,9.412106834014377e-5
1950,M,Apprentice - Electrician,12387,60740917,2.0393172529812153e-4
1950,M,Apprentice - Machinist,17372,60740917,2.860016090965502e-4
1950,M,Apprentice - Mechanic,4726,60740917,7.780587178161962e-5
1950,M,Apprentice - Metal Working,8716,60740917,1.434947055540831e-4
1950,M,Apprentice - Plumber,17684,60740917,2.911381795569533e-4
1950,M,Apprentice - Printing,20145,60740917,3.316545254000693e-4
1950,M,Architect,24820,60740917,4.0862076547181533e-4
1950,M,Artist / Art Teacher,52247,60740917,8.601615283483455e-4
1950,M,Athlete,8927,60740917,1.4696847596159932e-4
1950,M,Auctioneer,13509,60740917,2.2240362291534057e-4
1950,M,Author,9927,60740917,1.6343184282186586e-4
1950,M,Baggageman,7482,60740917,1.231789108485142e-4
1950,M,Baker,110668,60740917,0.0018219678836919764
1950,M,Bank Teller,35493,60740917,5.8433427997144e-4
1950,M,Barber / Beautician,199062,60740917,0.003277230733938376
1950,M,Bartender,207898,60740917,0.0034227010435156913
1950,M,Bill Collector,18194,60740917,2.995344966556893e-4
1950,M,Blacksmith,45402,60740917,7.474697821898211e-4
1950,M,Blaster,11950,60740917,1.9673723398018505e-4
1950,M,Boarding House Keeper,7385,60740917,1.2158196426306833e-4
1950,M,Boatman,14891,60740917,2.4515599591622893e-4
1950,M,Boilermaker,38374,60740917,6.317652398958679e-4
1950,M,Bookbinder,14948,60740917,2.460944078272641e-4
1950,M,Bookkeeper,177052,60740917,0.00291487202934391
1950,M,Bootblack,14807,60740917,2.4377307309996654e-4
1950,M,Building Manager,49271,60740917,8.111665485721923e-4
1950,M,Bus Driver,155103,60740917,0.00255351759012792
1950,M,Buyer - Farm,28490,60740917,4.690413218489935e-4
1950,M,Buyer - Store,102591,60740917,0.0016889932695616037
1950,M,Cabinet Maker,70956,60740917,0.0011681746589370721
1950,M,Car Washer,90099,60740917,0.0014833328907431543
1950,M,Carpenter,973660,60740917,0.016029721777167112
1950,M,Cashier,47193,60740917,7.769556722365585e-4
1950,M,Cement / Concrete Finisher,36637,60740917,6.031683716595849e-4
1950,M,Chainman,12715,60740917,2.0933170962828896e-4
1950,M,Charwoman,50778,60740917,8.35976842430614e-4
1950,M,Chemist,71535,60740917,0.0011777069483491663
1950,M,Chiropractor,12017,60740917,1.978402795598229e-4
1950,M,Clergyman,168400,60740917,0.002772430979268884
1950,M,Clerical Worker,1584096,60740917,0.02607955358988077
1950,M,College President / Dean,4142,60740917,6.819126553522397e-5
1950,M,Constable,7493,60740917,1.2336000788397712e-4
1950,M,Cook,230222,60740917,0.0037902292453042817
1950,M,Counter Worker,51488,60740917,8.476658329014032e-4
1950,M,Craftsman,78662,60740917,0.001295041363962286
1950,M,Cranemen / Hoistmen,109222,60740917,0.0017981618552120311
1950,M,Creditor,27992,60740917,4.6084256515258076e-4
1950,M,Crossing Guard / Toll Collector,12586,60740917,2.0720793530331456e-4
1950,M,Dancer / Dance Teacher,3270,60740917,5.383520963307156e-5
1950,M,Decorator,30892,60740917,5.085863290473537e-4
1950,M,Delivery Man,245625,60740917,0.004043814485052967
1950,M,Demonstrator,4894,60740917,8.05717174141444e-5
1950,M,Dentist,70950,60740917,0.0011680758787359104
1950,M,Designer,34062,60740917,5.607752019943986e-4
1950,M,Dispatcher,31256,60740917,5.145789945844907e-4
1950,M,Doctor Office Attendant,2497,60740917,4.110902705008553e-5
1950,M,Draftsman,112090,60740917,0.0018453787913672755
1950,M,Dressmaker / Seamstress,4609,60740917,7.587965785896844e-5
1950,M,Dyer,28005,60740917,4.610565889217642e-4
1950,M,Economist,6678,60740917,1.099423638928599e-4
1950,M,Editor / Reporter,66138,60740917,0.001088854157404308
1950,M,Electrician,325389,60740917,0.005356998479295267
1950,M,Electrotyper,18965,60740917,3.1222775250495477e-4
1950,M,Elevator Operator,67776,60740917,0.0011158211523214245
1950,M,Engineer,78147,60740917,0.0012865627300292486
1950,M,Engineer - Aeuronautical,18100,60740917,2.979869401708242e-4
1950,M,Engineer - Chemical,30515,60740917,5.023796397410332e-4
1950,M,Engineer - Civil,127908,60740917,0.0021057963283629714
1950,M,Engineer - Electrical,110418,60740917,0.0018178520419769098
1950,M,Engineer - Industrial,46819,60740917,7.707983730308187e-4
1950,M,Engineer - Mechanical,117503,60740917,0.0019344949961818982
1950,M,Engineer - Metallurgical,11737,60740917,1.932305368389483e-4
1950,M,Engineer - Mining,10661,60740917,1.755159540973015e-4
1950,M,Engraver,9858,60740917,1.6229587050850747e-4
1950,M,Entertainer,11328,60740917,1.8649701979309928e-4
1950,M,Farm Advisor,6357,60740917,1.0465762313071434e-4
1950,M,Farm Foreman,18215,60740917,2.9988022735975487e-4
1950,M,Farm Laborer,2188723,60740917,0.03603374970450315
1950,M,Farm Manager,30519,60740917,5.024454932084743e-4
1950,M,Farmer,4225264,60740917,0.0695620713134772
1950,M,Fireman,250390,60740917,0.004122262428142137
1950,M,Fisherman,81244,60740917,0.001337549777195494
1950,M,Floor Manager,5095,60740917,8.388085415305798e-5
1950,M,Foremen,790386,60740917,0.013012414679218622
1950,M,Forgemen,17916,60740917,2.949576806685352e-4
1950,M,Forrester,26195,60740917,4.312578949046818e-4
1950,M,Funeral Director,35287,60740917,5.809428263982251e-4
1950,M,Furnaceman,58253,60740917,9.590405097111063e-4
1950,M,Furrier,13387,60740917,2.2039509215838806e-4
1950,M,Gardener / Groundskeeper,157029,60740917,0.0025852260347007934
1950,M,Glazier,14297,60740917,2.3537675600123062e-4
1950,M,Hospital Attendant,87897,60740917,0.0014470805569168474
1950,M,Household Worker,92978,60740917,0.0015307309239338616
1950,M,Huckster,21167,60740917,3.4848008633126166e-4
1950,M,Human Resources,39058,60740917,6.430261828282902e-4
1950,M,Inspector,170403,60740917,0.0028054071030899977
1950,M,Insulation Worker,17794,60740917,2.929491499115827e-4
1950,M,Insurance Agent,288469,60740917,0.004749170974814226
1950,M,Janitor,423443,60740917,0.006971297453411841
1950,M,Jeweler,48404,60740917,7.968928095043412e-4
1950,M,Job Setter,24555,60740917,4.042579732538447e-4
1950,M,Laborer,3170293,60740917,0.052193696713534965
1950,M,Laundry / Dry Cleaning,143430,60740917,0.0023613407087680286
1950,M,Lawyer / Judge,173840,60740917,0.002861991694988734
1950,M,Librarian,6517,60740917,1.0729176182835699e-4
1950,M,Library Attendant,2879,60740917,4.7398033190707347e-5
1950,M,Lithographer,30018,60740917,4.941973464114807e-4
1950,M,Locomotive Engineer,78796,60740917,0.0012972474551215616
1950,M,Locomotive Fireman,60293,60740917,9.9262577810605e-4
1950,M,Longshoreman,71535,60740917,0.0011777069483491663
1950,M,Loom Fixer,32712,60740917,5.385496567330388e-4
1950,M,Lumberman,202339,60740917,0.0033311811871394696
1950,M,Machinist,522212,60740917,0.008597367734833506
1950,M,Mail Carrier,168099,60740917,0.0027674755058439437
1950,M,Manager / Owner,3890801,60740917,0.06405568424329189
1950,M,Mason,169569,60740917,0.0027916766551285355
1950,M,Mathematician,1618,60740917,2.663772757991125e-5
1950,M,Meat Cutter,173515,60740917,0.002856641100759147
1950,M,Mechanic,858091,60740917,0.014127066932492969
1950,M,Mechanic - Airplane,73763,60740917,0.0012143873297138401
1950,M,Mechanic - Automobile,695009,60740917,0.011442188138186982
1950,M,Mechanic - Office Machines,18600,60740917,3.0621862360095747e-4
1950,M,Mechanic - Radio / Television,78890,60740917,0.0012987950116064267
1950,M,Mechanic - Railroad,52977,60740917,8.721797861563401e-4
1950,M,Messenger,72703,60740917,0.0011969361608419576
1950,M,Metal Filer,156734,60740917,0.0025803693414770145
1950,M,Metal Heater,10872,60740917,1.7898972450481774e-4
1950,M,Metal Worker,189923,60740917,0.0031267720242024004
1950,M,Midwife,109,60740917,1.7945069877690519e-6
1950,M,Military,991684,60740917,0.016326457501456556
1950,M,Miller,12321,60740917,2.0284514308534395e-4
1950,M,Milliner,3488,60740917,5.742422360860966e-5
1950,M,Millwright,59944,60740917,9.86880063071817e-4
1950,M,Miner,593828,60740917,0.009776408215898353
1950,M,Model Maker,52235,60740917,8.599639679460223e-4
1950,M,Molder,61505,60740917,0.001012579378740693
1950,M,Motion Picture Projectionist,25522,60740917,4.201780490077224e-4
1950,M,Motorman,50163,60740917,8.2585187181155e-4
1950,M,Musician / Music Teacher,82343,60740917,0.001355643017374927
1950,M,Newsboy,99159,60740917,0.001632490994497169
1950,M,Nurse,17356,60740917,2.857381952267859e-4
1950,M,Nutritionist,1180,60740917,1.9426772895114507e-5
1950,M,Office Machine Operator,26048,60740917,4.288377799762226e-4
1950,M,Oiler / Greaser,62567,60740917,0.001030063474346296
1950,M,Operative,4057324,60740917,0.06679721348296405
1950,M,Optician / Lens Grinder,19545,60740917,3.2177650528390935e-4
1950,M,Optometrist,16568,60740917,2.727650621408959e-4
1950,M,Osteopath,6758,60740917,1.1125943324168122e-4
1950,M,Painter,570711,60740917,0.009395824564189572
1950,M,Paperhanger,22586,60740917,3.718416039059799e-4
1950,M,Parking Attendant,255490,60740917,0.004206225599129496
1950,M,Pharmacist,84842,60740917,0.0013967849711587332
1950,M,Photo Developer,18452,60740917,3.0378204530563804e-4
1950,M,Photographer,46122,60740917,7.59323406329213e-4
1950,M,Physician / Surgeon,186164,60740917,0.0030648862281746586
1950,M,Piano / Organ Tuner,13802,60740917,2.2722738940539867e-4
1950,M,Pilot,16817,60740917,2.7686444048910226e-4
1950,M,Plasterer,68312,60740917,0.0011246455169585273
1950,M,Plumber,292481,60740917,0.0048152220026576155
1950,M,Policeman / Detective,202046,60740917,0.003326357420649412
1950,M,Porter,173360,60740917,0.002854089278895806
1950,M,Postmaster,22144,60740917,3.645647957537421e-4
1950,M,Power Station Operator,22608,60740917,3.7220379797690573e-4
1950,M,Pressman,56811,60740917,9.35300334698602e-4
1950,M,Produce Grader,23753,60740917,3.9105435303191094e-4
1950,M,Professional - Misc,98096,60740917,0.0016149904355247057
1950,M,Professor,31980,60740917,5.264984721913237e-4
1950,M,Professor - Agriculture,5005,60740917,8.239915113563399e-5
1950,M,Professor - Biology,4834,60740917,7.958391540252841e-5
1950,M,Professor - Chemistry,5931,60740917,9.76442288482408e-5
1950,M,Professor - Economics,3419,60740917,5.628825129525127e-5
1950,M,Professor - Engineering,8515,60740917,1.4018556881516953e-4
1950,M,Professor - Geology,936,60740917,1.5409711381209474e-5
1950,M,Professor - Mathematics,4048,60740917,6.664370905035892e-5
1950,M,Professor - Medical,2200,60740917,3.621940709258637e-5
1950,M,Professor - Physics,2972,60740917,4.892912630871213e-5
1950,M,Professor - Psychology,2316,60740917,3.812915764837729e-5
1950,M,Professor - Science,136,60740917,2.239017892996248e-6
1950,M,Professor - Social Science,13381,60740917,2.2029631195722647e-4
1950,M,Professor - Statistics,519,60740917,8.54448740047833e-6
1950,M,Psychologist,1742,60740917,2.86791850705843e-5
1950,M,Public Officials,109734,60740917,0.0018065910990444876
1950,M,Purchasing Agent,63795,60740917,0.0010502804888507034
1950,M,Radio Operator,16670,60740917,2.744443255606431e-4
1950,M,Railroad Brakeman,79785,60740917,0.0013135297249463652
1950,M,Railroad Conductor,55662,60740917,9.163839261761557e-4
1950,M,Railroad Switchman,67040,60740917,0.0011037041143122683
1950,M,Real Estate Agent,134551,60740917,0.002215162474415722
1950,M,Recreation Attendant,63049,60740917,0.0010379988171729446
1950,M,Religious Worker,15925,60740917,2.621791172497445e-4
1950,M,Road Machinery Operator,113735,60740917,0.001872461029852414
1950,M,Roller,33817,60740917,5.567416771136333e-4
1950,M,Roofer,56125,60740917,9.24006465032459e-4
1950,M,Sailor,58129,60740917,9.569990522204332e-4
1950,M,Salesman,2171684,60740917,0.035753230396571065
1950,M,Sawyer,98150,60740917,0.0016158794573351602
1950,M,Scientist,2012,60740917,3.312429412285626e-5
1950,M,Scientist - Agriculture,5534,60740917,9.110827220471498e-5
1950,M,Scientist - Biology,6498,60740917,1.0697895785801192e-4
1950,M,Scientist - Geology,10546,60740917,1.7362266690837085e-4
1950,M,Scientist - Physics,6923,60740917,1.139758887736252e-4
1950,M,Scientist - Social,2784,60740917,4.583401333898203e-5
1950,M,Secretary,89660,60740917,0.0014761054726914972
1950,M,Security Guard,261719,60740917,0.004308775911302096
1950,M,Service Attendant,19180,60740917,3.157673763799121e-4
1950,M,Service Worker,254527,60740917,0.004190371376843059
1950,M,Serviceman,213453,60740917,0.003514155046424472
1950,M,Sheriff / Bailiff,18768,60740917,3.0898446923348225e-4
1950,M,Ship Officers,45197,60740917,7.440947919834665e-4
1950,M,Shipping and Receiving,287314,60740917,0.004730155786090619
1950,M,Shoemaker,56070,60740917,9.231009798551444e-4
1950,M,Social Worker,37483,60740917,6.170963800233704e-4
1950,M,Sports Instructor / Official,33262,60740917,5.476045085061853e-4
1950,M,Stationary Engineer,228473,60740917,0.0037614348166656753
1950,M,Statistician / Actuary,15850,60740917,2.6094436473522454e-4
1950,M,Stock Broker,11770,60740917,1.9377382794533708e-4
1950,M,Stone Cutter,11725,60740917,1.930329764366251e-4
1950,M,Street Car Conductor,12833,60740917,2.112743869178004e-4
1950,M,Surveyor,24636,60740917,4.0559150596952627e-4
1950,M,Tailor,83604,60740917,0.001376403322985723
1950,M,Taxi Cab Driver / Chauffeur,210517,60740917,0.0034658186013227293
1950,M,Teacher,296407,60740917,0.004879857180951022
1950,M,Teamster,25025,60740917,4.1199575567816996e-4
1950,M,Technician,27935,60740917,4.5990415324154556e-4
1950,M,Technician - Medical / Dental,36735,60740917,6.047817816118911e-4
1950,M,Technician - Testing,63429,60740917,0.0010442548965798458
1950,M,Telegraph Messenger,8459,60740917,1.392636202709946e-4
1950,M,Telegraph Operator,29863,60740917,4.916455245481395e-4
1950,M,Telephone Operator,28994,60740917,4.7733885874656784e-4
1950,M,Temperer,17479,60740917,2.877631893505987e-4
1950,M,Textile Spinner,19327,60740917,3.1818749130837126e-4
1950,M,Therapist,11852,60740917,1.9512382402787893e-4
1950,M,Ticket Agent,53053,60740917,8.734310020377203e-4
1950,M,Tool Maker,161693,60740917,0.0026620111777370765
1950,M,Truck / Tractor Driver,1406612,60740917,0.023157569386053227
1950,M,Typesetter,172748,60740917,0.002844013698377323
1950,M,Union Official,22634,60740917,3.7263184551527265e-4
1950,M,Upholsterer,62230,60740917,0.0010245153197143862
1950,M,Usher,17200,60740917,2.831699099965843e-4
1950,M,Veterinarian,15063,60740917,2.479876950161948e-4
1950,M,Waiter / Waitress,129961,60740917,0.0021395956205270987
1950,M,Weaver,64570,60740917,0.00106303959816741
1950,M,Welder,281806,60740917,0.0046394755614242705
1950,F,Accountant / Auditor,56117,60740917,9.23874758097577e-4
1950,F,Actor,7067,60740917,1.1634661360150358e-4
1950,F,Advertising Agent,4219,60740917,6.94589447834645e-5
1950,F,Agent,23172,60740917,3.814891368860961e-4
1950,F,Apprentice,1072,60740917,1.7648729274205722e-5
1950,F,Apprentice - Auto Mechanic,1074,60740917,1.7681656007926257e-5
1950,F,Apprentice - Carpenter,54,60740917,8.890218104543927e-7
1950,F,Apprentice - Machinist,165,60740917,2.716455531943978e-6
1950,F,Apprentice - Metal Working,246,60740917,4.0499882476255665e-6
1950,F,Apprentice - Plumber,3305,60740917,5.441142747318089e-5
1950,F,Apprentice - Printing,1967,60740917,3.238344261414427e-5
1950,F,Architect,519,60740917,8.54448740047833e-6
1950,F,Artist / Art Teacher,30171,60740917,4.967162415411015e-4
1950,F,Athlete,155,60740917,2.5518218633413124e-6
1950,F,Auctioneer,2970,60740917,4.88961995749916e-5
1950,F,Author,5669,60740917,9.333082673085096e-5
1950,F,Baggageman,381,60740917,6.272542773761548e-6
1950,F,Baker,9889,60740917,1.6280623488117572e-4
1950,F,Bank Teller,32017,60740917,5.271076167651536e-4
1950,F,Barber / Beautician,199372,60740917,0.003282334377665059
1950,F,Bartender,17293,60740917,2.8470100311458915e-4
1950,F,Bill Collector,3874,60740917,6.377908321667254e-5
1950,F,Blacksmith,65,60740917,1.0701188459173246e-6
1950,F,Boarding House Keeper,21857,60740917,3.5983980946484556e-4
1950,F,Boatman,773,60740917,1.272618258298603e-5
1950,F,Boilermaker,319,60740917,5.251814028425023e-6
1950,F,Bookbinder,17486,60740917,2.878784329186206e-4
1950,F,Bookkeeper,595798,60740917,0.00980884104861308
1950,F,Bootblack,1787,60740917,2.9420036579296293e-5
1950,F,Building Manager,27306,60740917,4.495486954864379e-4
1950,F,Bus Driver,5339,60740917,8.789791566696302e-5
1950,F,Buyer - Farm,166,60740917,2.732918898804244e-6
1950,F,Buyer - Store,35223,60740917,5.79889170919168e-4
1950,F,Cabinet Maker,559,60740917,9.203022074888992e-6
1950,F,Car Washer,8613,60740917,1.4179897876747565e-4
1950,F,Carpenter,5723,60740917,9.421984854130536e-5
1950,F,Cashier,197824,60740917,0.003256849085765366
1950,F,Cement / Concrete Finisher,175,60740917,2.881089200546643e-6
1950,F,Chainman,929,60740917,1.529446781318761e-5
1950,F,Charwoman,76814,60740917,0.0012646170620045133
1950,F,Chemist,7798,60740917,1.283813347763584e-4
